kontroll,energibaerer,periode,co2_veitrafikk_1000t,sum_kontroll_pct,status,co2_personbiler_1000t,andel_personbiler_pct,co2_andre_lette_1000t,andel_andre_lette_pct,co2_tunge_1000t,andel_tunge_pct,co2_motorsykler_1000t,andel_motorsykler_pct,merknad
volumandel_per_kjoretoygruppe,bensin,1990,5338.0,99.98126639190708,konstruert fra observerte data,4801.0,89.94005245410266,430.0,8.055451479955039,45.0,0.8430123641813413,61.0,1.1427500936680406,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1991,5184.0,99.9807098765432,konstruert fra observerte data,4658.0,89.85339506172839,424.0,8.179012345679013,40.0,0.7716049382716049,61.0,1.1766975308641976,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1992,5059.0,99.9802332476774,konstruert fra observerte data,4539.0,89.72128879225143,419.0,8.282269223166635,39.0,0.7709033405811425,61.0,1.2057718916781974,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1993,5002.0,100.01999200319871,konstruert fra observerte data,4483.0,89.62415033986404,415.0,8.296681327469011,44.0,0.8796481407437026,61.0,1.2195121951219512,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1994,4951.0,99.97980206018985,konstruert fra observerte data,4444.0,89.75964451625934,406.0,8.200363562916582,39.0,0.7877196525954353,61.0,1.2320743284185012,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1995,4852.0,99.97938994229185,konstruert fra observerte data,4346.0,89.57131079967023,396.0,8.161582852431987,46.0,0.9480626545754328,63.0,1.2984336356141797,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1996,5045.0,100.0,konstruert fra observerte data,4532.0,89.83151635282458,394.0,7.809712586719525,48.0,0.9514370664023787,71.0,1.4073339940535183,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1997,4956.0,100.02017756255044,konstruert fra observerte data,4452.0,89.83050847457628,378.0,7.627118644067797,50.0,1.0088781275221952,77.0,1.5536723163841808,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1998,5012.0,100.0,konstruert fra observerte data,4502.0,89.82442138866719,379.0,7.561851556264965,45.0,0.8978451715881883,86.0,1.7158818834796488,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
volumandel_per_kjoretoygruppe,bensin,1999,4975.0,99.97989949748744,konstruert fra observerte data,4476.0,89.96984924623116,367.0,7.376884422110552,39.0,0.7839195979899497,92.0,1.8492462311557787,"andel av fossilt drivstoffvolum, utledet av at CO2 per liter er en egenskap ved drivstoffet og ikke ved kjøretøyet; ingen utslippsfaktor er antatt. Biogent CO2 fra innblandet biodrivstoff føres utenfor regnskapet, så andelene gjelder petroleumsdelen av salget. «Andre lette kjøretøy» følger utslippsregnskapets avgrensning og er ikke identisk med prosjektets varebilgruppe"
