energibaerer,periode,utility_factor,ladbar_vekt,energi_PJ,kjorelengde_mill_km,ladbar_andel_av_nevner_pct,kwh_per_km,liter_per_mil,status,merknad
bensin,2005,0.0,0.0,67.2,23913.9,0.0,0.78057810171769,0.8650129798016636,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2005,1.0,1.0,67.2,23913.9,0.0,0.78057810171769,0.8650129798016636,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2006,0.0,0.0,64.6,23360.1,0.0,0.7681664224230395,0.8512587332152134,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2006,1.0,1.0,64.6,23360.1,0.0,0.7681664224230395,0.8512587332152134,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2007,0.0,0.0,61.2,22849.6,0.0,0.743995518521112,0.8244732705399259,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2007,1.0,1.0,61.2,22849.6,0.0,0.743995518521112,0.8244732705399259,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2008,0.0,0.0,57.2,21406.9,0.0,0.7422321255711425,0.822519131951029,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2008,1.0,1.0,57.2,21406.9,0.0,0.7422321255711425,0.822519131951029,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2009,0.0,0.0,53.7,20005.7,0.0,0.7456208313963854,0.8262743929775864,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2009,1.0,1.0,53.7,20005.7,0.0,0.7456208313963854,0.8262743929775864,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
bensin,2010,0.0,0.0,50.5,18680.7,0.0,0.7509235616319397,0.8321507178092051,kalibrert,"energibalansens produktpost delt på observert kjørelengde; gjelder hele veitransporten, ikke én kjøretøygruppe. Fossilpostene er ekskl. innblandet biodrivstoff. Nevneren avhenger av utility_factor for ladbare hybrider — uten den er utviklingen over tid ikke tolkbar"
