kontroll,energibaerer,periode,andel_innenfor_estimandet_pct,andel_innenfor_volum_pct,differanse_km_minus_volum_pp,andel_personbiler_pct_km,andel_personbiler_pct_volum,andel_tunge_pct,sum_kontroll_pct,merknad
kilometerandel_mot_volumandel,bensin,2005,97.92547430573852,95.67440869379928,2.2510656119392394,93.6773173760867,90.26209247815896,2.0669081610909865,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2006,98.13528195512863,95.53630912724849,2.5989728278801465,94.07536782804868,90.5396402398401,2.0874972240728407,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2007,98.19559204537498,95.47160957297044,2.7239824724045434,94.42878649954484,90.75551384326607,1.994368840919756,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2008,98.41406275546669,95.27756845013816,3.136494305328526,94.82223021549126,90.85656870133133,1.9090680733484051,99.97488068324542,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2009,98.54991327471669,95.0402144772118,3.509698797504882,95.17087630025442,90.93833780160858,1.8498659517426272,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2010,98.67082068659097,94.69480889903024,3.9760117875607364,95.57136509873827,91.35767256132344,1.8539646320593266,100.02852253280092,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2011,98.73678531663587,94.38839848675914,4.3483868298767305,95.93601854934056,91.33039092055486,1.733921815889029,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2012,98.85664297162712,94.16553595658073,4.6911070150463985,96.27690161868523,91.31614654002713,1.5264586160108549,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2013,98.86936960366172,93.8253562294483,5.044013374213421,96.5372412358265,91.19473876507125,1.4249177932042383,100.0365363536719,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2014,98.86187990822954,93.45650500384912,5.405374904380423,96.7506047562607,90.99307159353349,1.193225558121632,99.96150885296382,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2015,98.82568780622756,93.05954825462013,5.766139551607438,96.93208209264907,90.80082135523614,1.0677618069815196,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2016,99.59089849621039,92.99474605954465,6.596152436665733,97.69488582933475,90.8493870402802,0.7005253940455342,100.04378283712785,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2017,99.65644527420442,92.8119349005425,6.844510373661919,97.89434200318833,90.86799276672694,0.5424954792043399,99.95479204339965,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2018,99.68984730240345,92.8739971684757,6.8158501339277535,97.9487836341845,90.98631429919773,0.4247286455875413,100.04719207173194,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2019,99.71284206313472,92.56198347107438,7.150858592060331,97.93686527590174,90.70247933884298,0.3615702479338843,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2020,99.73204410440017,91.73553719008264,7.996506914317536,97.98862042622092,90.02754820936639,0.3305785123966942,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2021,99.75466745173082,91.500904159132,8.25376329259882,97.94411324550428,89.75286317058469,0.3013863773357444,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2022,99.74445173280857,92.04275534441804,7.7016963883905305,97.89821799497102,90.32066508313538,0.23752969121140144,99.94061757719716,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2023,99.7699514173717,92.0623671155209,7.707584301850801,97.86296974558442,90.21970233876682,0.21261516654854712,100.0,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,bensin,2024,99.80227710863224,91.76954732510288,8.032729783529362,97.82999126723895,89.64334705075446,0.205761316872428,99.93141289437585,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
kilometerandel_mot_volumandel,diesel,2005,66.58847888567932,43.61904761904762,22.9694312666317,40.25512383351794,21.07936507936508,56.35978835978837,99.97883597883597,"kilometerandelen er observert i kjørelengdestatistikken, volumandelen utledet av utslippsregnskapet. Positiv differanse betyr at gruppen kjører en større del av kilometerne enn den bruker av drivstoffet — altså at de som ligger utenfor, bruker mer per kilometer. Gruppene er ikke identisk avgrenset i de to kildene; sammenstillingen er omtrentlig"
